,TITLE,today,tomorrow
173869,Zero-day exploit warning issued by Microsoft for IE versions 6 thru 11,1,0
173870,'Zero Day': new flaw hits Microsoft's Internet Explorer,1,0
173871,Microsoft Racing to Patch Major Internet Explorer Security Flaw,1,0
173872,Microsoft confirms Internet Explorer security bug,1,0
173873,Microsoft Working to Fix Internet Explorer Exploit,1,0
173876,Microsoft alerts users to Internet Explorer security flaw,1,0
173877,For Internet Explorer flaw Microsoft warns,1,0
173878,Microsoft warn of vulnerability in Internet Explorer,1,0
173879,Microsoft IE under Hack Attack: Zero-Day Exploit Impacts over 25 Percent of  ...,1,0
173881,Microsoft admits to huge vulnerability in Internet Explorer; ENISA says no quick  ...,1,0
173886,Microsoft's IE under Hackers Attack.,1,0
173887,New Hacking Risk in Microsoft Browsers,1,0
173890,Microsoft warns of IE flaw; 50% of global browser market could be affected,1,0
173892,Microsoft rushes to fix browser after attacks; no fix for XP,1,0
173893,Microsoft RACES to fix Internet Explorer bug,1,0
173894,Microsoft issues warning to consumers over a weakness in Internet Explorer  ...,1,0
173895,"Hackers hit Internet Explorer: 'Microsoft should move fast,' expert says",1,0
173896,Microsoft Internet Explorer Use-After-Free Vulnerability Being Actively Exploited,1,0
173898,Microsoft Rushes to Fix Browser After Cyberattacks,1,0
173899,Microsoft warns Internet Explorer users of flaw,1,0
173902,Critical Microsoft Internet Explorer flaw leaves one in four web users vulnerable,1,0
173903,Microsoft hurries to fix security flaw in browser,1,0
173904,"Internet Explorer Versions 6 to 11 Attacked by Hackers, Microsoft Responds",1,0
173905,Microsoft warns of vulnerability in Internet Explorer,1,0
173907,Microsoft to Fix Internet Explorer After Attacks,1,0
173910,New Microsoft IE zero-day won't be patched on XP,1,0
173911,Microsoft Internet Explorer hit by zero day exploit,1,0
173915,Microsoft Working To Patch Newly Discovered Internet Explorer Flaw; XP Users  ...,1,0
173916,Microsoft Corporation rushes to fix Internet Explorer post-attacks; no fix for  ...,1,0
173918,Microsoft flags up serious Internet Explorer vulnerability,1,0
173919,Microsoft warns of new zero-day Internet Explorer flaw,1,0
173921,Microsoft hurries to fix IE remote code execution bug,1,0
173925,Microsoft warns zero day vulnerability present in all versions of IE,1,0
173928,Microsoft Internet Explorer Faces Major Security Flaw,1,0
173929,Microsoft working to fix Internet Explorer flaw,1,0
173932,Microsoft fixing Internet Explorer security flaw,1,0
173933,Windows XP users at risk as Microsoft won't fix new Internet Explorer bug,1,0
173938,Microsoft says no fix for XP users as it rushes to fix Internet Explorer bug,1,0
173939,Microsoft warns customers of Internet Explorer flaw,1,0
173941,Microsoft Hurries to Fix Major 'Internet Explorer' Bug; Impacts Millions; No Fix For  ...,1,0
173943,Hackers exploit major security flaw in Internet Explorer; Microsoft offers no fix for  ...,1,0
173944,"Microsoft issues warning of attacks on IE, first flaw since XP support ended",1,0
173945,Microsoft Web Browser Security Bug Could Impact Millions of Users,1,0
173949,Microsoft Is Rushing To Fix An Internet Explorer Bug Affecting Up To 25% Of PCs,1,0
174469,Microsoft to start selling Xbox One in China in September,1,0
174475,Microsoft Will Beat Sony And Nintendo To China With September Xbox One  ...,1,0
174476,Microsoft's Xbox One console to go on sale in China in September,1,0
174477,Microsoft (MSFT) Plans Sept. 2014 Launch of Xbox One in China,1,0
174478,"Xbox exclusives will continue to play “a major role” for Microsoft, says Spencer",1,0
174480,Microsoft Finalizes Plans to Sell the Xbox One in China,1,0
174482,Microsoft's Xbox One to be first major console sold in China since 2000,1,0
174483,Xbox One News: Microsoft To Sell Their Next-Gen Console To China Starting In  ...,1,0
174484,Xbox One fan's custom UI concept praised by Microsoft,1,0
174489,Microsoft is launching Xbox One in China this September,1,0
174490,Microsoft Bowing Xbox One in China,1,0
174492,Microsoft to launch Xbox One game console in China,1,0
174495,Microsoft to introduce Xbox One to China,1,0
174496,Microsoft takes notice of Xbox One fan's vision for console UI,1,0
174497,Microsoft to sell Xbox One console in China,1,0
174499,An Xbox First: Microsoft's Xbox One to Be Sold in China,1,0
174501,"Analyst: Microsoft, Nintendo Preparing to Make Moves in China",1,0
174502,Microsoft to officially start selling the Xbox One in China this fall,1,0
174503,Microsoft Bringing Xbox One To China,1,0
174504,"After 14-year ban, Microsoft's Xbox One console hits Chinese stores in September",1,0
174506,"Microsoft to launch Xbox One in China, the first console there in 10 years",1,0
174507,Microsoft to sell Xbox One in China in September after decade-long console ban,1,0
174509,Microsoft's Xbox One To Be Released in China This Year,1,0
174515,Microsoft plans to launch Xbox One in China,1,0
174516,Microsoft to sell Xbox One in China in September,1,0
174517,"Microsoft launches Xbox One in China, the first console there in ten years",1,0
174520,Microsoft Corporation (MSFT): Xbox One to launch in China in September,1,0
174524,"Ban is lifted, so Microsoft plans Xbox One launch in China",1,0
174527,Microsoft to launch Xbox One in China this September,1,0
174528,Microsoft plans to sell Xbox One in China from September this year,1,0
174529,China ends its ban on foreign games console with Microsoft's Xbox One,1,0
174530,Microsoft expected to launch the Xbox One in China this September,1,0
176705,Review: Microsoft Surface Pro 2 vs Samsung Galaxy Tab Pro 10.1 – Price and  ...,0,0
177294,Microsoft's Halo TV series to hit Showtime before Xbox?,0,0
177297,Microsoft may let Showtime drive its Warthog for the Halo show,0,0
177300,Microsoft Might Partner With Showtime For Halo TV Series,0,0
177302,Microsoft partnering with Showtime on live-action Halo TV show,0,0
177304,Microsoft May Bring 'Halo' Series To Showtime Before It Airs On Xbox,0,0
177305,Microsoft trying to bring Halo TV series to Showtime,0,0
177307,Report: Microsoft negotiating with Showtime for Halo series,0,0
177315,Variety: Microsoft finds a co-op partner in Showtime for Halo TV series,0,0
177318,Microsoft Looking to Bring Halo TV Series to Showtime,0,0
177322,'Halo' TV Series: Showtime in Talks for Stephen Spielberg-Microsoft Adaptation,0,0
181664,"Microsoft launches Office 365 Personal in India, targeting 25 million new  ...",0,1
181665,Now in India At Rs. 330 per month Microsoft Office 365 Available,0,1
181666,70% of workers don't use Microsoft Office - report,0,1
181667,Microsoft launches Office 365 Personal for Rs 330 per month,0,1
181668,Microsoft launches cloud-based Office 365 Personal in India,0,1
181669,Microsoft Introduces Cloud-Based Office 365 Personal,0,1
181670,Microsoft launches Office 365 Personal in India,0,1
181671,Microsoft Office 365 Personal Edition Launches for Rs 330 Per Month,0,1
181672,Microsoft Office 365 Personal Now Available Starting Rs. 330 a month,0,1
181673,Microsoft launches Office 365 Personal Edition for Rs 330 a month,0,1
181674,Microsoft Office 365 Personal edition launched for Rs 330 per month or Rs 3299  ...,0,1
181675,Microsoft launches Office 365 Personal; subscriptions starting at Rs 330 a month,0,1
181677,Microsoft to IT Pros: Office 365 is better than Google Apps,0,1
181678,Microsoft Office 365 Review: The Apps You Know & Much More,0,1
181680,Microsoft requires Office 2013 licensing for some non-Windows devices,0,1
181681,"Microsoft quickly updates Office for iPad, now prints",0,1
181682,Benefits of Microsoft Office 365 Moving Small Business to the Cloud,0,1
181685,Microsoft Office: Could The Cash Cow's Long-Awaited Death Finally Be Imminent?,0,1
181686,Microsoft Office Not Fully Utilized By Employees [Study],0,1
185332,Microsoft Surface Mini Maybe Unveiled On May 20th,1,1
185333,Microsoft Surface Mini Will Come With Windows RT 8.1 With June Availability,1,1
185334,Microsoft Launches New Surface Mini Tablet,1,1
185335,"Microsoft to launch Surface Mini on May 20, will also partner with telcos to sell  ...",1,1
185336,Microsoft to announce mini Surface tablet?,1,1
185337,Microsoft Surface Mini slated for May 20th release,1,1
185338,"Microsoft Surface mini: Release date, price and specs",1,1
185339,"New Microsoft specialty stores offer Surface RT for $199, Dell Venue Pro for $99",1,1
185340,Microsoft's mini tablet looks set for May 20 reveal,1,1
185342,Microsoft may stall Surface Mini release date till June,1,1
185343,Surface Mini likely to debut at Microsoft's 'small' event,1,1
185344,Qualcomm chips reported to be used in Microsoft's Surface tablet,1,1
185345,Microsoft Surface Mini May Launch May 20,1,1
185346,Microsoft Hints Surface Mini to Debut May 20,1,1
185347,Microsoft Hints at Surface Mini Launch on May 20,1,1
185348,Microsoft set to announce Surface Mini,1,1
185349,Microsoft Said to Use Qualcomm Chips in Smaller Surface,1,1
185350,Surface Mini Release Date News: Will The Tablet Be Unveiled At Microsoft's  ...,1,1
185351,"Microsoft invites to media event on May 20, for a Surface Mini launch?",1,1
185352,Microsoft Tips Surface Mini at May 20 Event,1,1
185353,Microsoft to announce Surface Mini?,1,1
185354,Will Microsoft Unveil Its iPad Mini-Killer On May 20?,1,1
185355,Mini-Surface Expected To Launch at May 20 Microsoft Event,1,1
185356,Microsoft (MSFT) Plans 'Small' Surface Event for Later in May,1,1
185357,Surface Mini coming soon? Microsoft sends out invites to a 'small' Surface event  ...,1,1
185359,Microsoft hints at Surface Mini announcement on May 20,1,1
185360,Microsoft's May event to see Surface Mini unveil?,1,1
185361,Press Event Invitation From Microsoft Hints At Surface Mini Unveiling,1,1
185362,Microsoft Surface Mini Likely Debuts May 20,1,1
185363,"Surface Mini – so important, Microsoft's CEO will launch it",1,1
185364,"Reports: Microsoft Surface Mini to feature ARM CPU, stylus support",1,1
185365,Microsoft Surface Mini Launch Date Might Fall on May 20,1,1
185366,Microsoft Surface Mini to release at the May 20 event,1,1
185367,Microsoft to make Surface Mini announcement on 20 May?,1,1
185368,Microsoft to Launch Surface Mini on May 20,1,1
185369,Microsoft Targets 'iPad Mini' With Plan To Unveil 'Surface Mini',1,1
185370,Microsoft to make Surface announcement on 20 May,1,1
185371,Microsoft Surface Mini Coming May 20th?,1,1
185373,Is Microsoft ready to shrink its Surface tablet?,1,1
185374,Microsoft tables Surface Mini launch event for 20 May,1,1
185375,Microsoft Surface mini coming? May 20 event announced,1,1
185376,Microsoft Surface Mini Could Be Unveiled May 20,1,1
185377,"Microsoft Surface Mini: Release date, specs and pricing",1,1
185378,Microsoft Surface Mini tipped for 20 May unveiling,1,1
185379,"Microsoft sending out press invites for an event on May 20th, may launch the  ...",1,1
185380,Microsoft Hosting 'Small' Surface Tablet Event This Month,1,1
185381,Upcoming Microsoft event reignites Surface Mini rumours,1,1
185382,Microsoft Is Planning A Surface Event For May 20th,1,1
185383,Microsoft to Hold Tablet Event on May 20,1,1
185384,Microsoft Launching Surface Mini on May 20,1,1
185385,Microsoft to announce Surface Mini on May 20?,1,1
185386,Surface Mini inbound? Microsoft teases 'small' Surface event on May 20,1,1
185387,Microsoft's Surface Mini May Give New Life to Windows RT,1,1
185388,Microsoft Surface Pro With Adobe Photoshop Are A Perfect Match!,1,1
185389,"Microsoft holding event on May 20, Surface Mini could be unveiled",1,1
185390,Microsoft Surface Mini Tablet Launch Date Set For May 20 [Report],1,1
185391,Microsoft Surface Mini may be revealed on May 20,1,1
185393,Microsoft Surface Mini likely to be unveiled at May 20th press event,1,1
185394,Microsoft Surface Mini “launching in two weeks”,1,1
185395,Microsoft CEO Nadella expected to preside over New York City Surface Mini rollout,1,1
185396,It Sounds Like Microsoft Is Going To Announce A Mini Version Of The Surface  ...,1,1
185397,Microsoft expected to take on iPad mini with smaller Surface launch,1,1
185398,Could Microsoft be about to unveil the Surface Mini tablet?,1,1
185399,Microsoft may launch Surface Mini on May 20,1,1
185400,Microsoft Surface Mini to be Unveiled at 20 May Event,1,1
185401,Microsoft Announces Event in New York for the 20th May Surface Mini?,1,1
185402,Microsoft Surface Mini takes aim at iPad Mini with May 20 release date,1,1
185403,Microsoft to hold Surface event on 20 May in New York,1,1
185404,"Microsoft Teases Surface Mini Launch Ahead of ""Small"" May 20th Event",1,1
185405,"Microsoft announces 'small' event for May 20, 8-inch Surface expected",1,1
185406,"Microsoft Surface event set for May 20, Surface Mini tipped for launch",1,1
185407,Microsoft announces a 'small gathering' on 20th May,1,1
185408,Microsoft Surface Mini launch looks set for May 20,1,1
185409,Is Microsoft about to unveil the Surface Mini…?,1,1
185410,Microsoft may unveil 'small' Surface tablet PC on May 20,1,1
185411,Microsoft hints at smaller Surface,1,1
185412,Microsoft Surface Mini May Be Revealed May 20,1,1
185413,Microsoft to announce a mini Surface,1,1
185414,"Microsoft Surface event invite teases ""small"" gathering for 20 May - hinting at  ...",1,1
185415,Microsoft Surface Mini announcement coming May 20th (maybe),1,1
185417,Microsoft sending out invitations to a “small” Surface gathering,1,1
185418,"Microsoft Holding ""Small"" Surface Gathering on May 20",1,1
186193,Google's Uber power play is reminiscent of the big bad Microsoft,1,1
186273,9 New Reasons Google Chromebooks Should Be Making Microsoft Nervous  ...,1,1
186277,9 New Reasons Google Chromebooks Should Be Making Microsoft Nervous,1,1
186282,"Intel, Google Push Chromebooks in Threat to Microsoft",1,1
186297,"Intel, Google Push Chromebooks in Threat to Microsoft -- Update",1,1
186377,"Microsoft tests demand for $199 laptop, biting back at Google Chromebooks",1,1
186426,Microsoft's OneDrive Cloud Storage Balloons to 1TB,1,1
186428,Microsoft OneDrive now lets files be moved and shared,1,1
186429,Microsoft tweaks OneDrive,1,1
186431,Microsoft OneDrive adds sharing and organization features for Android,1,1
186432,Microsoft Provides Major Updates to OneDrive on Web and Android,1,1
186433,"Microsoft OneDrive App Updated To v2.5 With Sorting, Sharing, And Other  ...",1,1
186434,"OneDrive's Mobile DAUs Up 3X Since October, Microsoft Updates Its Android  ...",1,1
186435,Microsoft OneDrive for Business now comes with 1TB of cloud storage,1,1
188865,Amazon.com Joins Microsoft in Opposing FCC's Internet Fast Lanes,1,1
189109,"HP reveals Helion, its US$1bn bet to take on Amazon, Microsoft and Google",1,1
189140,"HP hiring hundreds in Seattle for 'Helion' cloud launch, led by former Microsoft  ...",1,1
192977,New Nintendo consoles will target emerging markets – not Sony or Microsoft,1,1
193239,"FCC's Net Neutrality proposals opposed by Microsoft, Google, Amazon, Netflix  ...",1,1
193245,"Microsoft, Google and Facebook warn of 'grave threat' from FCC net neutrality  ...",1,1
193264,With Microsoft Amazon joins,1,1
193265,"Microsoft, Facebook, Google, Amazon and Twitter attack FCC net neutrality U-turn",1,1
193268,Microsoft and Google among tech firms demanding net neutrality in FCC letter,1,1
193275,"Google, Microsoft, Netflix, and More Write Letter to FCC Regarding Net Neutrality",1,1
193286,"Amazon, Facebook, Google, Microsoft, Twitter and others band together to  ...",1,1
193294,Amazon joins Microsoft in opposing FCC's Internet fast lanes,1,1
193301,"Google, Facebook, Amazon, Microsoft, Yahoo, Netflix & More to Fight Against  ...",1,1
193304,"Amazon, Google, Microsoft and others band together in petition to FCC",1,1
193322,"FCC member calls for delay on net neutrality vote, Amazon and Microsoft against  ...",1,1
193325,"Amazon, Microsoft ask FCC to maintain Net Neutrality",1,1
193333,"Huge coalition led by Amazon, Microsoft, and others take a...",1,1
197594,Apple (AAPL) Sees Sharp Drop in Tablet Shipments During Q1 as Microsoft  ...,0,1
197785,"Net Neutrality Gets New Allies in Google, Microsoft, Yahoo, Netflix, And More",0,1
201163,Forget Apple buying Beats. Microsoft should buy Spotify.,0,1
204605,"The Zacks Analyst Blog Highlights:Apple, Pandora, Google, Microsoft and Sony",1,1
204867,Microsoft Azure tools aim to ease hybrid cloud management,1,1
204868,Microsoft Azure tools aim to help companies manage hybrid clouds,1,1
204869,"Microsoft Corp (MSFT) Debuts New Cloud, Enterprise Mobility Tools at TechEd  ...",1,1
204870,Zadara's Enterprise Storage as a Service (STaaS) Adds Support For Microsoft  ...,1,1
204871,Trend Micro to Deliver Threat and Data Protection for Microsoft Azure Customers,1,1
204873,Microsoft reveals new enterprise s...,1,1
204874,Microsoft Azure Gets New Tools For Hybrid Clouds And Simplified Cloud  ...,1,1
204875,Microsoft makes ExpressRoute generally available to enterprises,1,1
204877,Microsoft's 'Mohoro' Windows-as-a-service released as a public preview,1,1
204878,Microsoft makes Azure ExpressRoute hybrid-cloud networking technology  ...,1,1
204879,Microsoft continues to beat the Azure hybrid cloud drum,1,1
204880,Microsoft keeps beating the Azure hybrid cloud drum,1,1
204881,Microsoft targets enterprise with Azure updates,1,1
204883,Microsoft's Azure Cloud Is About More Than Being Hyper,1,1
204885,"Microsoft boosts cloud security, network performance, compute power, and more",1,1
204886,"Microsoft Announces More Of Its Mobile-First, Cloud-First Product Line",1,1
204887,Alert Logic Targets Microsoft Azure,1,1
204888,SingTel provides access to Microsoft's Azure cloud platform,1,1
204889,Microsoft gins up admin-soothing Azure file vault,1,1
204890,SingTel to provide secure private access to Microsoft Azure public cloud,1,1
204891,Alert Logic Announces Availability of Security Solutions for the Microsoft Azure  ...,1,1
204893,Microsoft extends deadline for Windows 8.1 Update requirement,1,1
204894,Microsoft Extends Windows 8.1 Update Deadline,1,1
204895,Microsoft to Start Windows Phone 8.1 Support on June 24th,1,1
204896,Microsoft extends Windows 8.1 Update/KB 2919355 deadline,1,1
204898,Microsoft Gives Slowpokes an Extra Month to Install Windows 8.1 Update,1,1
204900,Microsoft gives Windows 8.1 users extra month to upgrade,1,1
204903,Microsoft extends Windows 8.1 update requirement by 30 days,1,1
204905,Microsoft extends Windows 8.1 Update deadline to June 10th,1,1
204907,Another Windows security reprieve -- Microsoft gives 8.1 users a further month to  ...,1,1
204909,Windows Phone 8.1 rolling out on 24 June: Time for Microsoft to gobble meat  ...,1,1
204910,Microsoft Extends Windows 8.1 Update 1 Install Deadline by 30 Days,1,1
204911,Microsoft pushes back Windows 8.1 Update deadline by another month,1,1
204912,Microsoft Extends Windows 8.1 Update 1 Deadline for Consumers,1,1
204913,Microsoft extends Windows 8.1 Update requirement deadline for consumer  ...,1,1
204914,Microsoft Will Begin Rolling Out Windows Phone 8.1 Starting From The 24th Of  ...,1,1
204921,"Microsoft trumpets IE 11 for Win Phone 8.1, but reviews are mixed",1,1
204922,Why Microsoft's Stock Is Still A Long-Term Investment Opportunity Right Now,1,1
208406,Microsoft extends Windows 8.1 support deadline,1,1
208408,Microsoft extends Windows 8.1 Update deadline after install errors,1,1
208413,"Following Windows XP fiasco, Microsoft gives slow 8.1 users extra time to install  ...",1,1
208415,Microsoft: 'Windows 7 more at risk than Windows XP',1,1
208422,Microsoft Windows Phone 8.1 Could be Released on June 24,1,1
208423,"As Patch Tuesday Looms, Microsoft Gives Windows 8.1 Users a Reprieve",1,1
208426,Microsoft Pushes Windows 8.1 Update Deadline to June 10,1,1
208427,Microsoft extends Windows 8.1 Update deadline to 10 June,1,1
208430,Microsoft targets $50bn device market following Nokia acquisition,1,1
208432,Microsoft extends Windows 8.1 update deadline by a month,1,1
208436,"Microsoft Cortana release date confirmed, will arrive together with the Windows  ...",1,1
208437,Microsoft Giving You More Time to Update to Windows 8.1,1,1
208438,Microsoft Gives Windows 8.1 Users 30 More Days to Install Mandatory Update,1,1
208439,Microsoft extends Windows 8.1 update deadline by one more month,1,1
208440,Microsoft to fix two critical bugs this Patch Tuesday,1,1
208441,Microsoft Corporation (MSFT) announces release date for Windows Phone 8.1,1,1
208444,Microsoft Extends Windows 8.1 Update Install Deadline,1,1
208445,"Microsoft blinks, extends Windows 8.1 Update deadline for consumers",1,1
208447,Microsoft's 'Patch Tuesday' security fixes bypass XP,1,1
208449,Microsoft extends deadline for Windows 8.1 Update requirement,1,1
208451,"Microsoft to fix eight bugs, two critical, on Patch Tuesday",1,1
208454,Microsoft rushes to fix two critical flaws,1,1
208455,"Windows 7 and Vista 'more at risk' to viruses than XP, says Microsoft",1,1
208456,Microsoft plans a huge patch Tuesday tomorrow,1,1
208457,Microsoft identifies new vulnerabilities,1,1
208460,Why Microsoft's Stock Is Still A Long-Term Investment Opportunity Right Now  ...,1,1
208461,Microsoft Fixes Two Critical Flaws In Non-XP Patch Tuesday,1,1
208462,Microsoft to roll out Windows Phone 8.1 update from 24 June,1,1
208465,Microsoft's Windows Phone 8.1 support to roll out starting June 24,1,1
208467,"Hackers now crave patches, and Microsoft's giving them just what they want",1,1
208468,"Microsoft patents uber-cool smartwatch (and unlike smart bra, this may actually  ...",1,1
209366,TechEd: Microsoft plans Office 365 encryption and iOS and Android device  ...,1,1
209367,Apple fanboys rush to download Microsoft software,1,1
209369,Office for iPad Downloaded 27 Million Times in 46 Days: Microsoft,1,1
209371,Microsoft Office For iPad Surpasses 27 Million Downloads In 46 Days After Its  ...,1,1
209372,Microsoft Office for iPad bags 27M downloads in short order,1,1
209374,Mobile Entrée Now Available in Microsoft Office 365 App Store,1,1
209377,Microsoft's Office for iPad apps notch 27M downloads in 46 days,1,1
209380,Microsoft's Office iPad downloads hit 27M; new Azure tools released (MSFT),1,1
209381,Microsoft continues its fast push into mobile management,1,1
209382,How Microsoft plans to make apps manageable,1,1
209383,Microsoft Office for iPad apps downloaded 27 million times in 46 days,1,1
209384,Microsoft Corporation (MSFT) Office for iPad hits 27 million downloads,1,1
209385,Microsoft Keeps Using Apple Products To Show Off New Software,1,1
209387,Microsoft (MSFT) Office 365 to Get Encrypted Storage This Summer; Other  ...,1,1
209389,Microsoft for Office for iPad shows continued growth with 27 million downloads to  ...,1,1
213104,"Google, Microsoft face take-down request",1,1
213193,Google to Microsoft face new burden,1,1
213799,"Microsoft Surface Pro 3, Surface Mini Release Date: New Devices to Arrive May 20",1,1
213800,Microsoft's Efforts to Expand Surface Market Share,1,1
213801,What will 'Surface' from Microsoft's May 20 mystery announcement?,1,1
213802,"Microsoft 'Surface' Pro 3, Mini Tablet Release Date: Rumored Specs Leaked  ...",1,1
213803,Now the hard part: Microsoft CEO touts new Surface tablets,1,1
213805,"Windows 8 Tablet Deals - Tablets from Microsoft, Dell, Asus Selling at Lower  ...",1,1
213806,Microsoft Surface: 5 Things To Watch,1,1
213807,Surface mini to Surface Pro 3: What to expect from Microsoft's May 20 tablet event,1,1
213808,"Microsoft To Announce New Surface Pro Tablets on May 20, Says Reports",1,1
213809,"Microsoft Planning to Rival MacBook Air with Surface Pro 3, Rumor Says",1,1
213810,Microsoft accidentally outs Surface Pro 3 ahead of May 20 launch?,1,1
213811,Microsoft to launch new Surface,1,1
213816,Microsoft share price: Will next week mark turning point for Surface?,1,1
213817,Microsoft planning to announce new Surface Pro tablets on May 20: Report,1,1
213818,What To Expect On May 20th From Microsoft,1,1
213820,Microsoft CEO Satya Nadella could lead unveiling of new Surface models on  ...,1,1
213821,Microsoft CEO faces tough sell on Surface,1,1
213822,Microsoft May Announce Another Surface Pro Tablet Next Week,1,1
213824,Microsoft CEO touts new Surface tablets,1,1
213827,Microsoft tipped to announce Surface Pro 3 next week,1,1
213830,Microsoft's new Surface tablets will put CEO Nadella to test,1,1
213831,Microsoft Surface Pro 2 vs iPad Air – Comparing Prices and Specs,1,1
213832,Microsoft Gears Up For Launch Of A New Line Of Surface Tablets,1,1
213834,Microsoft CEO faces tough sell in Surface,1,1
213835,Now the hard part: Microsoft CEO Satya Nadella touts new Surface tablets,1,1
213836,Microsoft Points Out on Releasing Surface Pro 3,1,1
213837,Microsoft CEO Satya Nadella's big test: Next-generation Surface tablets,1,1
213838,Microsoft to unveils new-gen Surface tablets,1,1
213839,Microsoft CEO Nadella Risks Rough Reception of May 20 Surface Unveiling,1,1
213840,Test for Satya Nadella as he touts Microsoft's new Surface tablets,1,1
213841,Microsoft gets ready to unwrap new Surface,1,1
213842,Microsoft looks set to unveil Surface Pro 3 soon,1,1
213843,Microsoft to Unveil Surface Pro 3 Next Week!,1,1
213844,"Microsoft Surface Pro 3 Release Date Soon, Possible Launch Alongside Surface  ...",1,1
213845,Microsoft to unveil new Surface tablets,1,1
213846,New Microsoft's Surface boss Satya Nadella set to unveil smaller tablet to take  ...,1,1
213847,Microsoft to launch stylus-enabled Surface Mini and Surface Pro 3 at May 20  ...,1,1
213848,Microsoft drops mega Surface Pro 3 hint…,1,1
213849,PREVIEW-Now the hard part: Microsoft CEO touts new Surface tablets,1,1
213851,Is Microsoft ready to unveil Surface Pro 3?,1,1
213852,Microsoft's Surface Pro 3 may be launched next week in US,1,1
213853,Microsoft to expand Surface Pro line with bigger display?,1,1
213855,Microsoft Surface Pro 3 to launch alongside Surface Mini on May 20?,1,1
213856,Microsoft Surface Event: What to Expect,1,1
213857,Microsoft Surface Pro 3 rumours appear ahead of 20 May launch event,1,1
213858,Surface Pro 3 release confirmation a Microsoft typo,1,1
213859,Microsoft's next addition to Surface Pro may have 12 inch display: Report,1,1
213860,Microsoft (MSFT) to Live Stream May 20th Surface Event,1,1
213861,Microsoft's Surface Pro 3 tablet: the rumour that won't go away,1,1
213862,Rumors Suggest Microsoft Surface Pro 3 Launch Date Will Come Next Week,1,1
213863,Microsoft Surface Pro 3 leaks ahead of 20 May launch event,1,1
213865,Microsoft looks set to unveil Surface Pro 3 very soon,1,1
213866,Microsoft announces live webcast for anticipated Surface Mini unveiling,1,1
213867,Microsoft's next addition to Surface Pro may have 12 inch display,1,1
213868,Tech's Latest Gunfight: Microsoft's Surface Mini Tablets Versus Ipads and  ...,1,1
213871,Microsoft Briefly Lists Surface Pro 3 on Support Site,1,1
213872,Microsoft Surface mini event to be live streamed on May 20,1,1
213873,Microsoft may launch large Surface tablet on May 20,1,1
213874,Microsoft to Webcast Next Week's Surface Event,1,1
213875,Leak Hints That Microsoft May Launch Surface Pro 3 Next Week,1,1
213876,Report: Microsoft's Intel-Powered 'Surface Pro 3' Could Be Unveiled Next Week,1,1
213878,Microsoft Surface Pro 3 coming next week?,1,1
213879,Microsoft opening store at Maine Mall on Saturday,1,1
213880,"Surface Pro 3 possibly teased by Microsoft support site, could debut next week  ...",1,1
213881,Will Microsoft (MSFT) Stock Be Affected By Surface Pro 3 Rumors?,1,1
213882,Microsoft lets possible Surface Pro 3 reveal slip ahead of Surface event next week,1,1
213883,"Microsoft Surface Pro 3, Surface Mini to release May 20; Tablets to take on iPad  ...",1,1
213884,Microsoft's Surface Pro 3 may appear at event next week,1,1
213885,Microsoft opening store at Maine Mall Saturday,1,1
213886,Microsoft Surface Pro 3 Release Date: Intel-Based Tablet Will Likely Launch  ...,1,1
213887,Microsoft Surface Pro 3 to launch alongside Surface Mini?,1,1
213889,Has Microsoft just accidentally revealed the Surface Pro 3?,1,1
213890,"Microsoft May Launch Surface Pro 3, Mini Next Week",1,1
213891,Microsoft support page hints at Surface Pro 3,1,1
213892,Microsoft To Release Surface Pro 3 Tablet With Windows 8.1 Update,1,1
213893,Microsoft Surface Pro 3 on the way (along with Surface mini),1,1
213895,VIDEO: Microsoft's Surface Pro 3 Could Be Unveiled Next Week,1,1
213896,Windows 8.1 update hints at upcoming Microsoft Surface Pro 3 tablet,1,1
213897,Surface Pro 3 Mentioned In Microsoft Support Document,1,1
213898,"Ahead of its 'small' Surface event in New York, Microsoft hints at the Surface Pro 3",1,1
213899,Microsoft Surface Pro 3 And Surface Mini May Launch Next Week,1,1
213901,Microsoft Specialty Store opens today at Park Place,1,1
214194,Microsoft to release 'Halo 5: Guardians' for Xbox One and 'Halo' TV series next  ...,1,1
214207,"Return of Master Chief: Microsoft launching Halo TV series, Halo 5 game in 2015",1,1
214209,Microsoft announces Halo 5 and Steven Spielberg 'Halo' TV series,1,1
214212,"Return of Master Chief: Microsoft launching 'Halo' TV series, 'Halo 5' game in 2015",1,1
214222,Microsoft Reveals More About Halo 5 And Halo TV,1,1
214223,Halo overload: Microsoft to release previous versions for Xbox One,1,1
214224,Here's How Microsoft Can Make 'Halo: The Master Chief Collection' A Crushing  ...,1,1
214251,Microsoft announces Halo 5: Guardians for 2015,1,1
214252,"Microsoft announces Halo 5: Guardians, barely",1,1
214255,Microsoft Sets 2015 Target Date For Halo TV Series,1,1
214264,Microsoft set to launch Halo 5 'Guardians' and Halo TV series in 2015,1,1
214266,"Return of Master Chief: Microsoft launching 'Halo' TV series, 'Halo 5′ game in  ...",1,1
214268,"Microsoft Confirms: 'Halo 5: Guardians' And 'Halo' TV Series Out Fall 2015, 'Giant  ...",1,1
214273,Microsoft Reveals Halo 5: Guardians is Coming 2015 For Xbox One,1,1
214281,Microsoft Announces Halo 5: Guardians,1,1
214289,Microsoft announces Halo 5: Guardians for Xbox One,1,1
