,TITLE,today,tomorrow
256270,​Australian Apple devices hacked and held to ransom,1,1
256271,Dozens of Apple users woke to find their iPhones had been hacked. Source  ...,1,1
256272,Apple reportedly working on 'Smart Home' automation technology,1,1
256274,Hackers hold Apple users ransom,1,1
256275,"Boot up: Apple's smart home?, Bruce Lee's punch, talking to Google, and more",1,1
256276,Apple: Touch ID fingerprint detection technology launching this year,1,1
256277,Apple targets connected home,1,1
256278,Is Apple about to unveil a smart home platform at the WWDC next week?,1,1
256280,Apple's Readying a Smart Home Platform for WWDC Unveiling: Report,1,1
256283,Apple Will Make Grandiose Debut into 'Smart Home' Technology,1,1
256284,Australian Apple iDevices hijacked,1,1
256286,Apple looking for a home automation market,1,1
256288,Apple to Bring Touch ID to Every New iPhone and iPad Launching This Year  ...,1,1
256289,Apple gadgets locked in hacking attack,1,1
256291,"Apple iDevices hijacked, held to ransom",1,1
256293,Australian Apple devices locked in suspected Apple ID hack,1,1
256294,"Apple iPad Air, iPad Air 4 Release to Come with Landscape Connector and  ...",1,1
256296,"iPhone 6 Specs, Features Rumor Roundup - What to Expect from Apple's Next  ...",1,1
256297,Apple set to invade the home with plan to turn iPhone into universal remote for  ...,1,1
256298,Report: Apple to Take on Home Automation with “Smart Home” Platform at WWDC,1,1
256299,Apple Plans to Announce Home-Appliance Functions for iPhone at Developer  ...,1,1
256300,Apple Devices Hacked Overnight,1,1
256301,iPhone 6 Leaks and Rumors – What's in store for Apple's next flagship?,1,1
256302,Some Memorable Highlights From Previous Apple WWDC Keynotes,1,1
256303,“Where's the mouse?” Today's kids try to figure out an Apple II [Video],1,1
256305,Dear Apple: Spare us the back patting and show us something awesome at  ...,1,1
256363,Is Microsoft's Surface Pro 3 the killer of Apple's iPad and MacBook Air?,1,1
256604,"Fully Charged: LG posts G3 specs early, Apple's iPhone home automation plans  ...",1,1
256623,Will it be Apple versus Google for control of your smart home?,1,1
256624,The 'smart home' could be Apple and Google's chance to do something together  ...,1,1
256625,"Biz Break: Apple and Google knocking on door of smart homes, reports say",1,1
256628,Partners Say Apple Home Automation Software Platform Will Take Time To Take  ...,1,1
256629,Apple Entering Smart Home Tech Space - Analyst Blog,1,1
256630,Here's What An Apple Smart Home Might Look Like,1,1
256631,Don't assume Apple will own the smart home -- here's why,1,1
256632,Apple Inc.'s Next Big Platform Play,1,1
256635,Will This Game-Changing Apple Inc. Rumor Ever Happen?,1,1
256638,Apple Entering Smart Home Tech Space,1,1
256640,Rumor mill: Apple to unveil home automation system next week,1,1
256641,"Apple, With Smart-Home Rumors Flying, Leads Tech Surge",1,1
256644,"Apple, Google, et al. In Land Grab for Home Automation, Says Raymond James",1,1
256645,Apple and Google angle for control of the Internet of Things,1,1
256648,Apple To Release Home Automation Software,1,1
256649,Apple Reportedly Working on Home Automation System Ahead of WWDC,1,1
256650,"Game of Homes: Google, Apple, and Microsoft",1,1
256651,"It's not just startups anymore: Google, Apple jump in on Internet of Things",1,1
256659,Apple plans smart home controls for iOS to keep pace with Google,1,1
256663,"With Apple and Google jumping in, the Internet of Things just got real",1,1
256665,"Apple, Google, And Samsung Are All Making Big Moves In 'The Internet Of  ...",1,1
256667,Google Might Follow Apple Into the Smart Home Market,1,1
256670,Will Apple Play Nice On The Internet Of Things?,1,1
256672,Apple plots 'HOME INVASION',1,1
256677,"Apple's smart, sassy home of the future could be revealed at WWDC",1,1
256757,Report: Some Australian Apple devices held for ransom,1,1
256758,Apple's Find My iPhone Used to Hold Devices Hostage,1,1
256759,Hijackers of Apple devices demanding ransom in Australia,1,1
256761,Australian Apple Users Beware: Devices Hijacked and Held for Ransom,1,1
256764,"Apple Devices in Australia Locked, Held for Ransom",1,1
256773,Apple iphones hacked and ransom demanded to unlock them in UK and Australia,1,1
256777,Apple ID for Australian devices reportedly hacked,1,1
256779,'Oleg Pliss' Holds Australian Apple Devices For Ransom: Hacker Demands $100  ...,1,1
256782,Hacker 'Oleg Pliss' locks out Apple device users with 'Find My Phone',1,1
256784,Apple devices hacked by 'Oleg Pliss' and held for ransom,1,1
256786,Apple devices held hostage using Find My iPhone,1,1
256787,Apple Device Owners In Australia Wake Up To Ransom Demands From Hackers,1,1
256792,"Apple devices in Australia hijacked digitally, held for ransom",1,1
256795,Apple iPad and iPhone users wake up to find their devices hacked and held to  ...,1,1
256796,"Apple iPhones, iPads in Australia remotely hijacked using 'Find my iPhone' tool",1,1
256798,Apple iDevices hacked & held for ransom by 'Oleg Pliss',1,1
256799,"Apple iPhones, iPads Held for Ransom: What Happened and What You Can Do",1,1
256800,Hackers using Find My iPhone to hold Apple devices ransom,1,1
256801,"Apple devices digitally kidnapped in Australia, held for ransom",1,1
256802,Aussie Apple users hacked and ransomed,1,1
256804,Apple devices 'hijacked for ransom' in Australia,1,1
256806,"Apple iPhones, iPads Hijacked, Held for Ransom in Australia",1,1
256810,Australian Apple users held to ransom by Find My iPhone hacker,1,1
256811,Apple Devices Hit By Hack Demanding 'Ransom',1,1
256815,Apple devices targeted by 'ransom' hack,1,1
256818,iJackers hit Australian Apple devices with ransom demands,1,1
256820,Hacker holds Apple devices for ransom,1,1
256821,"Apple iPhones, iPads Hacked and Held for Ransom",1,1
256827,Apple users hit by $100 ransom demand after mystery iCloud account breach,1,1
256828,"Hacker hijacks Apple devices remotely, asks for ransom",1,1
256832,Apple users held to ransom as hackers hijack their iPhones and iPads,1,1
256834,How to defend against Apple's Oleg Pliss iCloud attack,1,1
256836,The Oleg Pliss affair: Apple devices hijacked in Australia,1,1
256837,Australian Apple customers suffer major ransomware attack,1,1
256838,Apple devices in Australia hit by rampant ransomware,1,1
256839,"Apple Inc. (AAPL) Devices of Australian Users Locked, ID Hack Possible",1,1
256841,Apple Devices iJacked,1,1
256842,"OLEG PLISS Apple iCloud hack: Macs, iPhones, iPads ransomed",1,1
256846,"For Apple, a new urgency to keep products secure",1,1
259302,"NTT DOCOMO to Offer Apple iPad in Japan Starting on Tuesday, June 10th",0,1
259303,"Apple is Now Offering Discounts on the iPad to Students, Education Faculty and  ...",0,1
259304,"Apple Inc, NTT Docomo reach deal on iPad sales",0,1
259306,"Apple, NTT Docomo reach deal on iPad sales",0,1
259307,Apple now offers educational discounts for the iPad in the US,0,1
259308,Apple Includes The Entire iPad Lineup In Education Discounts,0,1
259309,NTT DOCOMO to launch Apple iPad Air and iPad mini on its network from 10 June,0,1
259310,Apple offers educational discounts on iPad Air and Retina iPad mini,0,1
259311,"Japan's NTT DOCOMO Will Begin Selling Apple's (AAPL) iPad Air, Mini on June  ...",0,1
259313,Japan's NTT DOCOMO to Begin Selling Apple's iPads in June,0,1
259314,"NTT DOCOMO & Apple to Offer iPad in Japan Starting on Tuesday, June 10",0,1
259315,Apple Inc. (AAPL) & NTT DOCOMO to Offer iPad in Japan Starting on June 10,0,1
259316,"Apple extends education pricing to iPad, offering discounts of $20-30",0,1
259318,Five things Apple should to do to rekindle the magic,0,1
259321,Apple iPad Air And iPad Mini Headed To NTT DoCoMo,0,1
259322,NTT Docomo To Offer Apple's IPad In Japan Starting On June 10,0,1
259323,Apple to Offer iPad Air and Retina iPad Mini on Japanese Carrier NTT DOCOMO  ...,0,1
259324,Apple's iPad coming to Japan's largest carrier NTT DOCOMO on June 10,0,1
259326,"Apple's iPad Launching On NTT DoCoMo, Japan's Largest Mobile Carrier, On  ...",0,1
259328,Apple announces NTT DoCoMo version of iPad coming to Japan June 10th,0,1
259329,"Apple Inc. (AAPL) All Set For WWDC: iOS 8, iPhone 6, iWatch And More!",0,1
259330,Apple Inc.'s Key to iHome Success Starts with the iPhone,0,1
259331,iPhone 6 and next generation iPads to include Apple's Touch ID fingerprint sensor,0,1
259332,Apple iPad Pro May Slip; Touchscreen MacBook Air?,0,1
259333,3 Things Apple Will Announce Next Week,0,1
259334,Apple Looking to Add Touch ID to New iPhones and iPads,0,1
259335,iPhone 5C Review – How's Apple's budget phone holding up against competitors?,0,1
259337,Apple to live stream WWDC keynote next week,0,1
259338,"The Apple Beat: A week away from WWDC 2014, let the games begin",0,1
259339,Two Analysts Move Apple With Price Target Changes,0,1
259341,LG Nexus 5 vs iPhone 5s: Apple & Android's True Leaders,0,1
259342,Apple Inc. iPhones and iPads to Help Establish Company's 'Smart Home  ...,0,1
259343,Apple (AAPL) PT Lifted to $700 at Bernstein; 5 Reasons to Support the Higher  ...,0,1
259345,Helping Apple Haters Understand Why Android Is Doomed,0,1
259346,Apple Will Stream The WWDC 2014 Keynote Live,0,1
259347,Apple to Introduce Smart Home Strategy at WWDC 2014,0,1
259348,"Apple to unveil a new software platform at WWDC 2014 for iPhone, iPad, Apple TV",0,1
259349,Apple wants to connect your home -- report,0,1
259350,Apple's WWDC kicks off June 2: What to expect,0,1
259351,Apple doesn't need its own gadgets to dominate the smart home,0,1
259352,"Asia Trip Shows Robust Apple (AAPL) Enthusiasm, Innovation; iWatch Could Be  ...",0,1
259353,Here's how you'll live in Apple's smart home of tomorrow,0,1
259355,Apple will stream the WWDC14 Keynote live on June 2,0,1
259356,Apple To Introduce a Smart Home Plaform at WWDC,0,1
259357,Apple aiming to announce the “smart home” at WWDC,0,1
259358,Apple to Release Smart Home Platform Next Month,0,1
259359,Apple Inc (AAPL) Stock Gains to Continue Without Smart Home System; iOS  ...,0,1
259361,Apple Confirms Livestreaming Of WWDC 2014,0,1
259362,Apple WWDC 2014 Keynote Will Be Live Streamed,0,1
259364,Apple to unleash major push for iPhone controlled smart home at WWDC,0,1
259365,Apple ready to unleash new smart home platform at WWDC,0,1
259366,Apple Reportedly To Unveil Smart-Home Solution at WWDC,0,1
259367,Is Apple about to unveil a smart home platform?,0,1
259368,Next-gen Apple iPhones and iPads will have touch ID sensors - Report,0,1
259370,Report: Apple wants to connect your home,0,1
259372,"What We Know So Far About Apple's WWDC 2014? Dr. Dre Beats, iOS 8 and  ...",0,1
259373,Smart home bug bites Apple: Expect to see new smart home platform at WWDC,0,1
259374,"Is Apple, Inc.'s Dividend Still Valuable?",0,1
259375,Apple preparing to launch new smartphone platform,0,1
259376,Apple Reportedly to Intro Remote Control Services for Homes,0,1
259377,"Apple, Google May Battle for Smart Home App",0,1
259378,"Apple Up 18% In Five Weeks, Announces Smart Connected Home Platform",0,1
259379,"Apple begins raising banners for WWDC, announces live stream",0,1
259381,Apple Stock Price Likely To Peak Before Long (AAPL),0,1
259382,Apple WWDC 2014 keynote to be live streamed,0,1
259383,"Why the iPhone 6 Makes Apple, Inc. Stock Undervalued",0,1
259384,Apple to join Samsung in creating smart home platform,0,1
259385,Apple will live stream the WWDC keynote,0,1
259386,Apple smart home questioned,0,1
259387,Apple confirms WWDC public webcast on June 2,0,1
259388,Apple Confirms WWDC 14 Keynote Address Will Be Streamed Live,0,1
259389,Apple May Connect the Smart Home of Your Dreams,0,1
259390,Market Update: Apple Inc (NASDAQ:AAPL) – How Apple Will Use the iPhone to  ...,0,1
259392,Apple Inc. (AAPL)'s iPhone 6 Top Rumors Round Up,0,1
259393,Cantor: Apple to Lay Groundwork for 'Year of Innovation' Next Week,0,1
259397,"Apple wants the iPhone to control your home, could introduce new tech at WWDC",0,1
259398,Apple invades the home with Internet of Things appliance platform,0,1
259399,VIDEO: Apple Said To Be Prepping Smart Home Software Platform For WWDC  ...,0,1
259400,iPhone 6 Will Cost Apple Fans Big,0,1
259401,"Rumor: Apple to use rounded design for upcoming iWatch, could begin  ...",0,1
259402,Report: Apple Targets July to Begin 'iWatch' Production,0,1
259403,Apple iWatch to Have Round Face?,0,1
259404,Apple's iWatch will be a rounded Moto 360 look-a-like,0,1
259406,"Apple Had Plans For A Television, But Scrapped It Half Way Through 2013, Says  ...",0,1
259407,"New Details On Apple's iWatch: It Will Have A Round Face, And Apple Is  ...",0,1
259408,"Apple's iWatch Said to Feature Round Design, Production May Start This Summer",0,1
259409,Apple iWatch summer production with Moto 360 design,0,1
259410,"Apple's 'iWatch' to have round face, will largely supplant iPod business, analyst  ...",0,1
259417,Apple or Samsung: Galaxy S4 Mini vs Apple iPhone 4S,0,1
259424,Samsung Galaxy S4 vs Apple iPhone 5c – Which one is the better fit for you?,0,1
259473,LG G3 vs Samsung Galaxy S5 vs HTC One M8 vs Sony Xperia Z2 vs Apple  ...,0,1
259571,LG G3 vs Apple iPhone 5S: Full spec comparison,0,1
259585,Australia iOS ransom gizmo-snatch OUTRAGE not our FAULT: Apple,0,1
259586,Apple adamant its iCloud has not been hacked,0,1
259587,Apple Says iCloud Was Not Compromised By Hackers Remotely Locking Apple  ...,0,1
259588,"Apple hints password reuse, not iCloud hack, at heart of locked iDevice ransom  ...",0,1
259589,Apple: 'iCloud Not Compromised',0,1
259590,Apple: iCloud Wasn't Compromised in iPhone Ransom Attack,0,1
259591,"Apple iPhones, iPads Hacked in Australia: Hacker Turned 'Find My iPhone  ...",0,1
259592,Apple denies iCloud has been hacked,0,1
259593,iPhone hack: Apple users urged to change password over Oleg Pliss 'blackmail  ...,0,1
259594,"Apple denies iCloud was compromised in recent ""Find my iPhone"" hack",0,1
259595,Apple Inc. Devices Held For Ransom By Hackers,0,1
259596,"Apple Admits Australian Devices Hacked, Urges Passwords Changed",0,1
259597,"Apple Admits Australian IPhones Hacked, Urges Passwords Changed",0,1
259599,"iCloud was not the cause of recent iPhone hacks, says Apple",0,1
259604,Apple's Find My iPhone Used in Ransomware Attack,0,1
259605,"iCloud was not hacked in 'Oleg Pliss' iPhone ransomware hack, Apple claims",0,1
259607,Apple users urged to change passwords after Oleg Pliss hack attack,0,1
259608,"Apple iPhone, iPad hacking incident: Here's what you need to know.",0,1
259610,iPhone 'ransomware' hack: Apple says iCloud is secure and stolen passwords  ...,0,1
259611,"Mass Cyber Attack Locking, Holding Apple Devices Ransom Reaches Southern  ...",0,1
259612,Apple assures users that iCloud wont be breached after hacking attack,0,1
259613,"iCloud hack not to blame for remote iPad & iPhone attacks, says Apple",0,1
259614,PayPal Australia reassures customers after 'Oleg Pliss' hack hits Apple users,0,1
259615,Apple Says iCloud Security Not Compromised as iPhones Held to Ransom,0,1
259616,"iPhone and iPad 'ransom' attack was not caused by iCloud hack, says Apple",0,1
259617,"Apple: iCloud hasn't been hacked, you idiots",0,1
259618,Apple: Oleg Pliss affected users should change their Apple ID password; iCloud  ...,0,1
259619,Apple denies iCloud to blame for 'Find My iPhone' ransom attack,0,1
259620,Apple Reassures iCloud Not Compromised In Ransomware Hack,0,1
259622,"iCloud not compromised in Australian iPhone hacks, says Apple",0,1
259623,Apple Devices Hacked and Ransom Demanded in New Zealand,0,1
259624,OLEG PLISS iCloud hack: Apple implies user stupidity,0,1
259626,Apple says iCloud was not hacked during 'ransomware' attack,0,1
259627,Apple users urged to change passwords after devices hacked and held to ransom,0,1
259628,Australian Apple devices hijacked and held for ransom,0,1
259629,Apple: iCloud hasn't been compromised with iPhone and iPad hijack attacks,0,1
259631,"In the Apple ID attack, iCloud is not compromised",0,1
259632,Apple Reacts To 'Ransomware' Incident Supposedly Caused By iCloud Hacking,0,1
259633,Apple says iCloud not compromised in Australian ransom scheme,0,1
259635,Apple urges password changes after Find my iPhone hijacks,0,1
259636,"iPhones, iPads reportedly hacked using Apple's 'Find my iPhone'",0,1
259637,"Apple Devices in Australia Locked, Held for Ransom",0,1
259638,Report: Some Australian Apple Devices Held For Ransom,0,1
259639,Apple iPhone and iPad users in Australia finding gadgets locked for ransom,0,1
259640,"Apple denies iCloud breach was responsible for device lockout attack, advises  ...",0,1
259642,Bad news: Hackers Are Remotely Locking Apple Devices,0,1
259643,Apple Denies iCloud Hack as Cause of Locked iOS Device Ransom Demands,0,1
259645,​Apple urges hacked users to change passwords,0,1
259646,"iPhone, iPad, Mac Devices Hacked? Apple Users Complain of Attack from Hackers",0,1
259647,"Apple IDs Compromised: iPhones, iPads, and Macs Ransomed",0,1
259648,iCloud not compromised in Apple ID attack: Apple,0,1
259649,Apple under attack as hackers hold Kiwis to ransom…,0,1
259651,​PayPal reassures customers after Apple hack,0,1
259652,Apple devices held hostage using Find My iPhone,0,1
259653,Apple iDevice users face ransom demands,0,1
259656,Australian Apple Owners Find Themselves Locked Out From Their iDevices,0,1
259663,Apple Devices Hit By Hack Demanding 'Ransom',0,1
259664,Australian Apple users held to ransom by Find My iPhone hacker,0,1
259666,iPhone & iPad users held to ransom by Apple ID hackers,0,1
259667,Apple customers warned of hackers,0,1
259735,Apple's App Store revenue on track to surpass iTunes Store by the end of this year,0,1
259736,Apple's Beats Music Deal Seen as Key to Bolstering Declining iTunes Revenue  ...,0,1
259737,Why Apple Needs To Buy Beats Audio Or 'Organically' Build Its Own Streaming  ...,0,1
259738,Apple's iTunes Radio moves in for the kill,0,1
259739,Declining iTunes sales underline need for Apple to launch a subscription music  ...,0,1
259740,Morgan Stanley Foresees Growth Acceleration For Apple,0,1
259741,"Apple's 800M accounts spent $3.29 each last quarter, down 24%",0,1
259742,"Apple's Beats deal is happening this week, but for a cheaper price",0,1
259743,"Dear Apple: Drop Beats, Buy Spotify Instead",0,1
259745,Beats by Apple to fight Spotify for paid users,0,1
263674,Is Apple's ID ransomware attack going global?,1,1
263675,Smart Online website has advised all Australian Apple users to reset their Apple ID,1,1
263678,Netsafe says: Apple hacking attack now reached NZ,1,1
263679,A group of Apple customers had their devices hacked by scammers this week  ...,1,1
263680,NZ Apple devices hit by hackers,1,1
263681,Businesses warned of landmark cyber attack on Apple devices,1,1
263682,Security onus on users as apparent Apple compromise follows eBay attack,1,1
263683,"Apple Devices in Australia Locked, Held for Ransom",1,1
263684,"iPhone, iPad and Macs that Were Hacked Urged to Change Passwords; Apple  ...",1,1
263685,"Apple hints password reuse, not iCloud hack, at heart of locked iDevice ransom  ...",1,1
263686,Kiwi user hit by Apple hijackers,1,1
263687,"Apple devices being hacked, hackers demand ransom money to unlock the device",1,1
263688,Apple users pushed to change passwords in Australia,1,1
263690,Apple users urged to change passwords,1,1
263691,Aussies urged to change iCloud passwords after Apple hijacking,1,1
263693,Password fears for Apple users,1,1
263696,Apple device hijacking spreads: Aussies urged to change passwords,1,1
263699,Aussie Apple users face ransomware attack,1,1
263700,"THE NEWS WRAP: Apple iCloud users hacked, warned to change passwords",1,1
263702,Con Artist Harasses Aussie Apple Customers in Ransomware Attempt,1,1
263703,Apple Ransomware Targeting iCloud Users Hits Australia,1,1
263704,Apple hackers demand ransom after locking users out,1,1
263707,"Apple iPhone, iPad, and Mac devices being Held for Ransom down under",1,1
263708,Apple device hackers locking US devices after Australia,1,1
263710,"Apple Says iCloud Not Compromised In ""Oleg Pliss"" iOS Ransom Attack",1,1
263713,The Australian Apple Hack That Locks iPhones Has Spread To The US,1,1
263714,Apple's iCloud Service Hacked,1,1
263716,Apple users hit by $100 ransom demand after mystery iCloud account breach,1,1
263717,New Scam that Locks Apple Devices and Demands Ransom,1,1
263718,iCloud hack not behind iPhone & iPad ransom attack: Apple,1,1
263719,"Apple Hints Password Reuse, Not iCloud Hack, at Heart of Locked iDevice  ...",1,1
263720,Apple Says iCloud Not Hacked in Recent Australian iPhone Ransom Incidents,1,1
263725,Aussie Apple Fans Awake to Find Hackers Have Locked their Devices,1,1
263726,"iPhones, iPads reportedly hacked using Apple's 'Find my iPhone'",1,1
263727,Apple denies iCloud to blame for 'Find My iPhone' ransom attack,1,1
263728,"Apple's 'Find My Phone' reportedly misused to hack iPhone, iPad, Macbooks",1,1
263729,"Apple IDs Compromised: iPhones, iPads, and Macs Ransomed",1,1
263735,"Apple iDevices hijacked, held to ransom",1,1
264241,Samsung Takes Aim at Apple With an Ambitious Smartwatch Platform,1,1
264245,"Samsung announces Simband reference health monitor platform, beats Apple to  ...",1,1
264269,Samsung Trumps Apple With Digital Health Announcement - Again,1,1
264296,Samsung tries to race ahead of Apple with new health tracking wristband,1,1
264301,Samsung Moves To Upstage Apple With New Biometric Data Platform,1,1
264337,"Apple and Google Knocking on Door of Smart Homes, Reports Say",1,1
264342,Apple Inc. (AAPL) To Take Google Head-On In Smart Home Market Worth $71  ...,1,1
264343,"After Google, now Apple looks forward to make homes smarter",1,1
264348,"Biz Break: Apple and Google knocking on door of smart homes, reports say",1,1
264352,The idea of Apple behind 'Smart Home' automation integration in iOS 8,1,1
264385,"Apple officially confirms Beats Music, Beats Electronics acquisition for $3B  ...",1,1
264386,Why did Apple buy Beats?,1,1
264387,Apple CEO Tim Cook believes he made a 'killer' deal with $3 billion acquisition  ...,1,1
264388,Apple agrees to buy Beats headphone maker for $3bn,1,1
264389,"Apple to buy Beats for $3 bn, gain music mogul Iovine",1,1
264390,Apple's rich enough to buy Beats with movie-date money,1,1
264391,Apple's Beats buy joins tech and street-wise style,1,1
264392,5 things you should know about Apple's $3-billion Beats buy,1,1
264393,Apple to buy headphone and music streaming company Beats,1,1
264394,Apple does $3 billion Beats deal,1,1
264395,Apple adds more swagger with $3B Beats acquisition,1,1
264396,Apple to buy Beats for $3 billion in streaming music gambit,1,1
264397,Apple to buy Beats in $3bn deal,1,1
264398,Apple-Beats deal one of biggest in tech sector,1,1
264399,Apple hopes to lift street cred with $3-B Beats buy,1,1
264400,Apple buying Beats for $3 billion,1,1
264402,Apple acquires Beats Music in $3 billion deal,1,1
264403,Apple Gets Its Groove On With Beats Purchase,1,1
264404,Apple €2.2bn deal to buy Beats Electronics,1,1
264405,"Apple Hopes Beats Co-Founder's ""Ear"" Can Help Amid ""Dying"" Music Industry",1,1
264406,Apple buys Beats Electronics for $3 billion: 5 things to know,1,1
264407,Apple adds more swagger with $3 bn Beats acquisition,1,1
264408,Apple buys popular headphone company in their biggest deal yet,1,1
264409,Apple CEO believes he made a 'killer' deal with Beats acquisition,1,1
264410,Apple buys music star Beats for US$3b,1,1
264411,Apple buys Beats Electronics for $3 bn,1,1
264412,Apple Adds More Swagger with $3 Billion Beats Acquisition,1,1
264413,"Apple buys Beats for $3 billion, Is it looking to Beat Android with Beats",1,1
264414,"Rap chap Dr Dre's BRAINS are worth $3 BEELLION, says Apple",1,1
264416,APPLE CONFIRMS $3 BILLION PURCHASE OF BEATS ELECTRONICS,1,1
264417,"Can Dr. Dre, Jimmy Iovine Bring Cool Back to Apple?",1,1
264418,Apple confirms acquisition of Beats for US$3 billion,1,1
264419,Apple seeks cool comeback with $3-billion Beats buy,1,1
264420,Apple to acquire Beats for $3bn,1,1
264421,Beats drops yearly subscription price after Apple acquisition,1,1
264423,Apple To Acquire Beats Music Electronics For 3 bn,1,1
264424,Apple wraps up $3bn Beats acquisition,1,1
264426,Apple Closes Deal to Buy Beats for $3 Billion,1,1
264427,Apple to pay $3bn to acquire Beats,1,1
264428,Apple's acquisition of Beats is confirmed and finally explained,1,1
264429,Beats co-founder Jimmy Iovine tells Apple: your earbuds suck,1,1
264430,It's Official: Apple Adds Dr. Dre With $3 Billion Beats Deal,1,1
264431,Apple seeks to regain cool with $3B Beats buy,1,1
264432,Apple inks $3B Beats deal,1,1
264433,29 May 2014 Apple to buy Beats in $3bn deal,1,1
264434,It's Official: Apple Buys Beats For 3 Billion Dollars,1,1
264435,Apple takes over Beats in its first billion dollar acquisition,1,1
264436,Apple Officially Seals The Deal With Beats Electronics,1,1
264437,Apple marches to new Beats,1,1
264438,Apple-Beats deal is one of biggest in tech sector,1,1
264439,Apple buys Beats: 5 things to know,1,1
264440,"Nuthin But A Beats Thang: After deal with Apple, Dr. Dre has 3 billion reasons to  ...",1,1
264441,Jimmy Iovine Thinks Apple's Earbuds Are Bad,1,1
264442,Apple set to buy Dr. Dre's Beats Electronics...and you won't believe for how much,1,1
264443,"Apple Buys Beats For $3 Billion, Beats Music Drops Price",1,1
264444,Apple to Acquire Beats for $3 Billion; Cupertino Giant Expected to Make Headway,1,1
264445,What is Beats and Why Did Apple Pay $3BN for it?,1,1
264446,"Apple buys Beats for $3bn, Dr. Dre now Apple employee",1,1
264447,Apple buys headphone maker Beats for $3bn,1,1
264448,Apple Agrees to Buy Beats for $3 Billion in Biggest-Ever Deal,1,1
264449,It's official: Apple buys Beats for $3 billion,1,1
264450,10 Companies That Apple SHOULD Buy,1,1
264451,Apple seeks to reinvigorate its cool factor with $3bn Beats acquisition,1,1
264452,Apple's Beats combines tech with street cred,1,1
264453,"For $3 Billion, Apple Buys Dr. Dre's Beats Electronics",1,1
264454,Apple buying Beats Music and Beats Electronics for $3 billion,1,1
264455,Apple gets Beats for $3bn,1,1
264456,Apple's $3bn deal for Beats: it's all about the people,1,1
264457,Apple hopes Beats co-founder's 'ear' can help amid 'dying' music industry,1,1
264458,Apple acquires Beats Electronics for 3bn USD,1,1
264459,Apple agrees to buy headphone maker Beats for $3bn,1,1
264460,"Apple Buys Beats for $3B, Hopes to Boost Street Cred",1,1
264461,Apple to acquire Beats for $3 billion,1,1
264462,Apple confirms purchase of Beats for $3 billion,1,1
264463,Apple finally completes deal to purchase Beats Electronics for $3bn,1,1
264464,Apple to buy Dr Dre's Beats Electronics,1,1
264466,Why did Apple buy Beats? Not for the headphones,1,1
264467,Apple pays $3.2bn for Beats,1,1
264468,What Beats is going to do for Apple,1,1
264470,Dr Dre joins Apple as $3bn buyout of Beats Electronics is confirmed,1,1
264471,"Apple to get Beats, music mogul Iovine for $3 billion",1,1
264472,Apple confirms $3bn Beats deal to boost music sales,1,1
264473,TECH NEWS Today - Apple (AAPL) to Buy Beats for $3 BillionTECH NEWS  ...,1,1
264474,Apple's newest weapon in the music industry battle: Beats co-founder Jimmy Iovine,1,1
264475,Apple acquires Beats for $3 bn in biggest acquisition to date,1,1
264477,Apple seals Beats Electronics deal,1,1
264478,Dr Dre sells Beats headphones to Apple for a cool $3billion,1,1
264479,Apple to acquire Beats Music and Beats Electronics for US$3 billion,1,1
264480,Apple buys Beats for $3bn,1,1
264481,Apple has agreed to buy Beats Electronics for $3bn,1,1
264482,Apple announces Beats Electronics acquisition for $3 billion,1,1
264483,Beats Music Will Stay On Android And Windows Phone After Apple Deal,1,1
264484,Even Beats Co-Founder Jimmy Iovine Thinks Apple's Earphones are Rubbish,1,1
264485,Apple is Officially Buying Beats,1,1
264486,Apple agrees to buy Irish tax-linked Beats for $3bn,1,1
264487,"Apple's Beats acquisition also aimed at music streaming majors Pandora, Spotify",1,1
264488,Apple buys Beats for $3 billion: How it will affect Apple products,1,1
264489,"Apple Inc.'s share price down, to acquire Beats Electronics in a deal estimated to  ...",1,1
264490,Apple Agrees Beats Puchase,1,1
264491,Apple set for Spotify battle as it confirms $3bn Beats deal,1,1
264492,CONFIRMED! Dr Dre Sells Beats Electronics To Apple For $3 BILLION,1,1
264494,Apple confirms $3bn Beats buy in music services push,1,1
264495,The Deal is Official: Apple Bought Dr. Dre's Beats for $3 Billion,1,1
264497,Apple adds more swagger with $3B Beats acquisition (Update),1,1
264498,Apple confirms Beats purchase for $3bn,1,1
264499,"Apple acquires Beats, loses out on Renesas unit",1,1
264500,Dr Dre and Jimmy Iovine join Apple as $3bn Beats acquisition is agreed,1,1
264501,Apple hopes to lift street cred with $3 billion Beats buy,1,1
264502,Apple confirms Beats buyout,1,1
264503,It's official: Apple will acquire Beats for $3 billion,1,1
264505,Apple snaps up Beats for $3 billion,1,1
264506,Apple buys Dr Dre's Beats for $3bn as company returns to music industry,1,1
264507,Apple seeks to regain cool with $3 billion Beats buy,1,1
264508,Apple pays US$3b for music streaming and headphones firm Beats,1,1
264509,Apple Beats Deal Confirmed For $3 Billion,1,1
264510,Apple Beats Deal To Be Completed This Week For $3 Billion,1,1
264512,Apple to acquire Beats Music & Electronics for $3 bn,1,1
264513,Apple's tech and Beats' street-wise fashion sense could produce compelling  ...,1,1
264514,Apple in $3 billion purchase of Dr Dre's Beats Electronics,1,1
264515,Apple Officially Acquires Beats Music And Beats Electronics For $3 Billion,1,1
264516,"Apple owns Beats, but the brand is still alive at HP",1,1
264519,Apple Makes Dr. Dre's Day With $3B Beats Music Buy,1,1
