,TITLE,today,tomorrow
263944,Google's self-driving car prototype revealed: All you need to know,0,0
263945,Google shows off prototype self-driving car,0,0
263946,Video: Google's search to revolutionise motor industry begins with launch of  ...,0,0
263947,"Google's own self-driving cars, no steering wheel...",0,0
263948,Sergey Brin says Google will make 100-200 Self Driving Cars this year and  ...,0,0
263949,7 things you didn't know about Google's self-driving car,0,0
263950,Google's next phase in driverless cars,0,0
263951,Google can't find employees,0,0
263952,Google ready to build truly driverless car,0,0
263953,Google takes its first 100 percent self-drive car to the streets,0,0
263954,Google plans “about 100″ self-driving car prototypes,0,0
263955,"Google car a 'Serious Threat', says former Holden boss",0,0
263956,"Look, no hands: Google unveils plans to build 100 self-driving cars",0,0
263957,Google unveils self-driving cars,0,0
263958,"Google car: no steering wheel, no brakes",0,0
263959,Google to build a self-driving car prototype,0,0
263960,GM Executive Says Google Self Drive Car Could Be 'Serious Competitive Threat',0,0
263961,"Video: Google Unveils, Tests a New Self-Driving Car Prototype",0,0
263962,Google plans steeringless car,0,0
263963,Google plans sensor-driven car,0,0
263964,Google's Autonomous Car is Truly Hands-off -- No Steering Wheel,0,0
263965,Google debuts self-driving car,0,0
263966,Google Behind The Wheel Of Self-Driving Cars,0,0
263968,Google building truly driverless car,0,0
263969,Everything You Need To Know About Google's New Self-Driving Car,0,0
263970,Google car lacks steeting wheel,0,0
263971,Google appears to be heading into the car business,0,0
263972,"Google's prototype self-driving car have no steering wheel, acceleration and  ...",0,0
263973,General Motors chief says Google could be a “serious competitive threat”,0,0
263974,Google to build prototype of truly driverless vehicle,0,0
263975,Google's self-driving car terrifies Detroit,0,0
263976,Google's self-driving cars with no driver seat,0,0
263977,"Google revs up driverless car, axes steering wheel",0,0
263978,Google driverless car has no steering wheel,0,0
263979,Google goes completely automatic with new car,0,0
263980,GM Executive Says Google Could Be 'Competitive Threat',0,0
263981,Google gets ready to rev up driverless cars,0,0
263982,Home»Hot Wheels»Google Self Driving Car With No Steering Wheel Showed  ...,0,0
263983,Google plans fleet of driverless cars,0,0
263984,Google Cars,0,0
263985,Google will build fleet of self-driving cars,0,0
263986,Google Reveals Self Driving Car Prototype - Would You Dare Be Caught In A  ...,0,0
263987,Google launches self-driving car!,0,0
263988,"Google will make cars and they will not have pedals, steering wheel",0,0
263989,The car Google built,0,0
263990,VIDEO: Google show off new SELF-DRIVING car which could be on UK roads in  ...,0,0
263991,Google preps driverless cars for road,0,0
263992,LOS ANGELES (AP) — Google is building a car without a steering wheel.,0,0
263993,"Google's Self-Driving Car Project could destroy taxis, Uber and Lyft because it  ...",0,0
263994,Google Rolling Out Its Own Driverless Car,0,0
263995,Google looks to get prototypes of truly driverless car on public roads,0,0
263996,Google: 100 driverless cars could soon be on public roads,0,0
263997,Self-driving cars to smart contact lenses: A look at four amazing Google X projects,0,0
263998,"Google's New Car: No Driver, And No Steering Wheel",0,0
264000,8 Big Questions About Google's Self-Driving Car,0,0
264001,"Google to build prototype car controlled by computers, not driver, without  ...",0,0
264002,Google's first self-driving car looks even uglier than Google Glass,0,0
264003,Google to make driverless car,0,0
264004,Google building truly driverless car with no steering wheel,0,0
264005,Google's next driverless cars will come without steering wheel or pedals,0,0
264006,Google unveils self-driving cars that don't need steering wheels or brake pedals,0,0
264007,No such thing as a hard drive in Google's new driverless cars,0,0
264008,"Google building self-driving cars with no driver seat, steering wheels",0,0
264009,"New Google car has no steering wheel, brake pedal",0,0
264010,GM Exec: Google's Driverless Car Could Be 'Competitive Threat',0,0
264011,"Google plans fleet of driverless, subcompact cars",0,0
264012,"Look, Ma, no hands: Google to test 200 self-driving cars",0,0
264013,Google building self-driving cars with no driver seat or steering wheels,0,0
264014,Google designs self-driving car,0,0
264015,Google unveils prototype of its driverless car,0,0
264016,Google unveils driver-less car prototypes,0,0
264017,VIDEO: Google to build its own self-driving car,0,0
264018,Google to put driverless cars on the roads,0,0
264019,"Look, no hands: Google making its own self-driving cars",0,0
264020,Google in the car business,0,0
264021,Google to build prototype car with no steering wheel,0,0
264022,Google Has Made Its Own Self-Driving Vehicle,0,0
264023,Google unveils self driving car prototype,0,0
264024,Google Unveils Self-Driving Car with a “Friendly” Face – Watch Video,0,0
264025,Google is starting to build its own self-driving car,0,0
264026,Google Is Building It's Own Self-Driving Car Prototypes,0,0
264027,Google is Looking For 'Test Drivers' For Self-Driving Car,0,0
264028,Google shifts gears on driverless cars,0,0
264029,Google reveals driverless car with top speed of 25mph,0,0
264031,The insurance implications of Google's self-driving car,0,0
264032,Google unveils company-designed driverless vehicle prototypes,0,0
264033,Google's prototype self-driving cars to be built in metro Detroit,0,0
264034,From the Future: Google's Driverless Car,0,0
264035,Video: Google to build prototype of truly driverless car,0,0
264036,"Google self-driving car boasts no brakes, steering wheel as prototype  ...",0,0
264038,Google to rule the streets with driverless cars,0,0
264039,What Google's driverless car actually means,0,0
264040,Google's Self-Driving Toaster Is Detroit's Worst Nightmare,0,0
264041,Self-driving Google car steers change in auto industry,0,0
264042,Google Reveals Self-Driving Car Without Steering Wheel Or Pedals,0,0
264044,"Here's The Most Obvious, Terrifying Flaw In Google's Self-Driving Car Prototype  ...",0,0
264045,Google building car with no steering wheel,0,0
264046,Google Is Becoming A Car Manufacturer,0,0
264047,Google unveils plans for driverless car,0,0
264048,Google self-driving car has no steering wheel or brake,0,0
264049,13 Things Google's New Driverless Car Looks Like,0,0
264050,Google to build self-driving cars with no steering wheel,0,0
264051,"Google Building Self-Driving Cars With No Steering Wheel, Brake Pedal",0,0
264052,Google builds car with no steering wheel,0,0
264053,Google: We're building car with no steering wheel (w/video),0,0
264054,Google's Self-Driving Cars Have No Steering Wheel,0,0
264055,How Google's driverless cars could save your life – and make you money,0,0
264056,Here's What Google's New Self-Driving Car Looks Like – And How It Will  ...,0,0
264057,Google poised to build weird pod-like self-driving car,0,0
264059,Google's New Car Doesn't Have a Steering Wheel,0,0
264060,Google's self-driving car has no steering wheel,0,0
264061,Google's next phase in driverless cars: No brakes or steering wheel,0,0
264062,Why Google's self-driving car can't get here soon enough for me,0,0
264063,"Google Plans To Build Cars Without Steering Wheels Or Brake, Gas Pedals",0,0
264065,"Google's driverless cars has no steering wheel, no brakes",0,0
264066,Are Google Cars Self-Driving to a Future of Fewer Cops and Licenses?,0,0
264067,Google makes self-driving cars,0,0
264068,Google's New Self-Driving Cars May Become One of the Most Important  ...,0,0
264069,Google Car 2.0 Offers Glimpse Into Automation's Growing Power,0,0
264070,Google Unveils New Self-Driving Car,0,0
264071,"Google Unveils Driverless Car: No Brakes, No Gas, No Driver",0,0
264072,Google plans to release small fleet of driverless cars for sharing on public roads,0,0
264073,VIRAL VIDEO: Google demos self-driving car with no steering wheel,0,0
264074,Would you ride in Google's driverless car?,0,0
264075,Google is developing a driverless car without pedals or a steering wheel,0,0
264076,Google's Self-Driving Car Finally Gets a Personality of Its Own,0,0
264077,Google's New Driverless Car has No Steering Wheel (Video),0,0
264078,Google To Build Cars Without Steering Wheels,0,0
264079,"Google unveils driverless car without pedals, mirrors or a steering wheel",0,0
264080,Google's driverless car is truly hands-off -- there's no steering wheel,0,0
264081,Google Shuttles Passengers in Autonomous Car Prototypes (W/Video),0,0
264082,Google plans fleet of driverless cars — with no steering wheel or brakes,0,0
264083,"No brakes, no steering wheel: Google car drives itself",0,0
264084,"Google's driverless car looks cool, but could it handle a Canadian winter?",0,0
264085,Google: We're building a car with no steering wheel,0,0
264086,Google announces next generation of driverless vehicles,0,0
264088,California thinking may backfire for Google's new self-driving car,0,0
264089,Photo credit : Google Self-Driving Car Project,0,0
264090,Google building self-driving car,0,0
264091,Photos of the Day: Google's self-driving car with no steering wheel,0,0
264092,This is the Next Phase of Google's Self-Driving Cars,0,0
264093,Google Unveils Self-Driving Car,0,0
264094,"Google car... No driver, no brakes, no problem?",0,0
264095,What Kind of Car Has No Steering Wheel or Brakes? This One From Google,0,0
264096,Is Google's New Self-Driving Car The Way To Go In The Future?,0,0
264097,Next phase in Google's driverless cars: no brakes or steering wheel,0,0
264098,Google's autonomous car is truly hands-off -- there's no steering wheel,0,0
264099,Does Google's New Driverless Car Make the Stock a Buy?,0,0
264100,"Look Ma, No Steering Wheel In Google's New Self-Driving Cars",0,0
264101,Google's New Self-Driving Car Doesn't Have a Steering Wheel or Brake Pedals,0,0
264102,Driverless Cars by Google: Company Shows Off Self-Driving Electric Car,0,0
264103,Google Unveils Plans for Self-Driving Cars,0,0
264104,Google Introduces Driver-Less Car: Would You Buy One?,0,0
264336,Google mulls home security systems with Dropcam acquisition,0,0
264337,"Apple and Google Knocking on Door of Smart Homes, Reports Say",0,0
264338,Google cameras could guard your home soon,0,0
264340,Google Mulling Dropcam Buy as Smart Home Market Heats Up,0,0
264341,This Acquisition Will Add to Google's Long-Term Growth,0,0
264342,Apple Inc. (AAPL) To Take Google Head-On In Smart Home Market Worth $71  ...,0,0
264343,"After Google, now Apple looks forward to make homes smarter",0,0
264344,Google Cameras To Safeguard Your Home Soon,0,0
264345,"If Google acquires Dropcam, it might be watching your home for you soon",0,0
264346,"Soon, Google cameras to safeguard your home",0,0
264347,Google reportedly mulling Dropcam acquisition,0,0
264348,"Biz Break: Apple and Google knocking on door of smart homes, reports say",0,0
264349,Google reportedly mulls bid for Dropcam in home security push,0,0
264350,Google share price: Nest mulls Dropcam acquisition,0,0
264351,Google Looking to Buy Home CCTV Company,0,0
264353,Google may be buying Dropcam to bolster smart home efforts,0,0
267980,"WWDC 2014: Apple Becomes More Like Google, and That's Great News",0,0
267997,Apple's war against Google has finally gotten interesting,0,0
268049,WWDC 2014: Apple giving Google a run for its money with new iOS 8 features,0,0
268050,Apple Pitch to Programmers Shows Rising Tech Threat From Google,0,0
268113,Apple Pitch to Programmers Shows Rising Threat From Google,0,0
268119,WWDC 2014: Apple pulls slightly ahead of Google in the iOS vs Android battle,0,0
268197,iOS 8 vs Android: New iOS Features Apple Borrowed from Google,0,0
268252,Apple ups stakes in Google war by taking on healthcare and smart homes at  ...,0,0
268303,Apple Pitch to Programmers Shows Rising Google Threat,0,0
269069,"Microsoft Surface beats Google Nexus in UK tablet sales, says Canalys",0,0
269158,Google Glass Still Trying To Look Cool,0,0
269159,Google Glass' Diane Von Furstenberg Designed Connected Eyewear Hits Market,0,0
269160,Google Announces New DVF Designer Frames for Google Glass,0,0
269161,Google Glass recruits von Furstenberg: Will fashion mavens wear them?,0,0
269162,"Google unveils 'chic' new Google Glass design, and they're still ugly",0,0
269163,Fashion designer Diane von Furstenberg takes a stab at Google Glass,0,0
269164,American Fashion Designer Diane Von Furstenberg Collaborates With Google  ...,0,0
269165,Diane von Furstenberg to Design Google Glasses for Women,0,0
269166,Net-a-Porter to Sell Google Glass,0,0
269167,Google enlists Diane von Furstenberg to turn Glass headsets into fashion  ...,0,0
269168,"Google, Inc. (GOOG) Debuts New 'Fashionable' Frames for Glass",0,0
269169,Can Diane von Furstenberg take Google Glass from geek to chic?,0,0
269170,Can DVF and Net-a-Porter Make Google Glass Fashionable?,0,0
269171,Google and DVF Partner Up for Designer Glass Frames,0,0
269172,Local optometrist offers Google Glass,0,0
269173,Diane Von Furstenberg Tries To Make Google Glasses Cool... Again,0,0
269174,Google looks to shed 'geek' Glass with designer chic,0,0
269175,Google Glass Gets Chic with Diane von Furstenberg Frames,0,0
269176,Google releases designer high-tech specs,0,0
269177,Net-a-Porter Embraces Google Glass,0,0
269178,Google Glass gets the Diane von Fürstenberg treatment,0,0
269179,Google Glass gets a makeover from fashion royalty,0,0
269180,Google Glass Available In Designer Frames,0,0
269181,Google Glass Gets Stylish New Frames,0,0
269182,"Google Eyes Swankier Glass, Taps Diane Von Furstenberg",0,0
269183,Google Glass Just Got Glam With DVF & Will Be On Sale For All June 23,0,0
269184,"Google Glass Gets a High-Fashion Makeover, Still Looks Geeky",0,0
269185,"Diane von Furstenberg, Net-A-Porter Teamed Up With Google Glass",0,0
269186,Designer Diane von Furstenberg Just Hooked Up Google Glass With Some New  ...,0,0
269187,Diane von Furstenberg-Designed Google Glass Coming June 23,0,0
269188,Google Glass headsets get new designs in collaboration with DVF,0,0
269189,Net-a-Porter Will Sell Google Glass Starting This Month,0,0
269190,Google Glass Just Got Cool Thanks To Diane Von Furstenberg,0,0
269191,Google Glass Will Soon Be Available In Stylish Frames,0,0
269192,Google Glass Tries High Fashion with New Diane von Furstenberg Collection,0,0
269193,Google Announces DVF Glass Collection Of Fashion-Geek Eyewear,0,0
269194,Google tries to make Glass more fashionable,0,0
269195,Google Glass Fashion Gets 'Chic' Boost With Diane Von Furstenberg  ...,0,0
269196,"Diane von Furstenberg, Net-a-Porter Partner With Google for Glass",0,0
269197,Google Glass attempts tres chic with von Furstenberg designs,0,0
269199,Google Glass Goes Chic with Diane von Furstenberg Collection,0,0
269201,There's Only So Much One Can Do To Sexy Up Google Glass,0,0
269202,DVF x Google Glass,0,0
269203,Google launches 'Glass for women' with new DVF collection,0,0
269204,Back To The Future: DVF Designs 80′s-Inspired Shield Frames For Google Glass,0,0
269205,Google Glass goes glam with new designer frames,0,0
269206,Google adds more stylish frames for Google Glass,0,0
269207,Google Glass DVF | Made for Glass collection unveiled,0,0
269208,Even Diane von Furstenberg Can't Make Google Glass Happen,0,0
269209,Diane von Furstenburg Creates New Google Glass Designer Frames,0,0
269210,Google Glass headsets get new designs,0,0
269211,Google Glass is Coming to Mr Porter on June 23,0,0
269212,Google Glass DVF Collection Announced,0,0
269213,Google Glass goes chic with new DVF collection,0,0
269214,Google Glass Release Date: Buy Chic Lenses Designed By Fashion Icon Diane  ...,0,0
269215,Google Glass Goes Chic With New Designer Frames,0,0
269216,Google Glass aims for designer cool with Diane von Furstenberg collaboration,0,0
269217,Google teams up with DVF for designer Glass frames,0,0
269218,Diane Von Furstenberg is about to release 13 Google Glass frames,0,0
269219,Google Glass unveils new designer collection,0,0
269220,Google Glass Introduces Thirteen Extravagant High Fashion Frames,0,0
269221,Google Glass And Diane Von Furstenberg Introduce Thirteen Extravagant High  ...,0,0
269222,Google Glass goes for geek chic with DVF designer frames,0,0
269223,Fashionable Google Glass DVF range announced,0,0
269224,Google Glass gets new designer frames and shades,0,0
269225,New designer Google Glass headsets revealed,0,0
269227,Google Glass Gets Fancy New Frames and Shades,0,0
269228,Google's First Fashionable Glass Frames: Perhaps Not That Fashionable?,0,0
269229,Google's first fashionable Glass frames are designed by Diane Von Furtstenburg,0,0
269230,Google Glass: Diane von Furstenberg makes the geeky wearable more stylish,0,0
269231,Diane Von Furstenberg Launches 13 New Ladies' Frames & Shades for Google  ...,0,0
269232,Google Glass now available in 'chic' new designs,0,0
269234,Google teams up with fashion designer Diane von Furstenberg for new Glass  ...,0,0
269235,Exclusive: Diane von Furstenberg Designs for Google Glass,0,0
269236,"Google Glass, Now Available With Diane Von Furstenberg Frames",0,0
269237,Diane von Furstenberg designs Google Glass,0,0
269340,"Chromecast gets WatchESPN, MLS Live and Google+ photo/video support",0,0
269341,WatchESPN Added to Google's Chromecast,0,0
269342,"Chromecast getting sports apps, Google+ Photos support soon",0,0
269345,"Chromecast support added to WatchESPN and MLS apps, Google+ photo  ...",0,0
273069,China's Censors Take on Google and Messaging Apps Ahead of Tiananmen's  ...,1,1
273072,"Tiananmen Square massacre anniversary: China chokes Google, social chatter",1,1
273077,China escalating attack on Google,1,1
273078,China Engaged In Total Censorship Campaign Against Google,1,1
273079,Google's China Services Slow Ahead of Anniversary,1,1
273080,China's Battle Against Google Heats Up,1,1
273190,Google Is Building 180 Satellites To Give Internet To The World,1,1
273280,"Apple iOS 8, Google Android Have Similar Features like iCloud Photo Library  ...",1,1
273487,"Apple Targets Google At WWDC 2014 With OS X Mavericks, iOS 8",1,1
273571,Comcast to encrypt emails after Google report calls them out,1,1
273572,"Google, 'End-to-End' encryption: Company testing super-secure email",1,1
273573,Google to provide end-to-end email encryption with Chrome extension,1,1
273574,Google tries to block NSA spies with new encryption tool,1,1
273575,"Google Reveals Encryption Add-On, Calls Out Insecure Services",1,1
273576,Google Joins Reset the Net Campaign,1,1
273578,Google to Release End-to-End Encryption for Chrome,1,1
273583,"Volume of encrypted e-mail rises among Google, Facebook and Yahoo",1,1
273584,Google unveils source code for Chrome encryption extension,1,1
273585,Google testing super-secure email,1,1
273586,Comcast answers Google's call for end-to-end email encryption,1,1
273587,Google Releases End-to-End Encryption Extension,1,1
273588,"Google joins Reset the Net, offers end-to-end mail encryption",1,1
273589,Google just released an end-to-end mail encryption tool for Chrome,1,1
273591,PGP Made Easy: Google Promising End-to-End Encryption for Email,1,1
273593,"Google, in promoting encryption, calls out Microsoft and Comcast",1,1
273594,Google Data Shows That Around 50% Of Email Exchanges Aren't Encrypted,1,1
273595,Google analysis says encryption technology is shielding more email amid  ...,1,1
273596,Google boosts Chrome encryption amid email warning,1,1
273597,Google Open Sources End-To-End Email Encryption,1,1
273598,"Email encryption becoming widespread, says Google",1,1
273599,Google Launches End-to-End Chrome Extension for Encrypted Emails,1,1
273600,Google goads users to use encryption,1,1
273601,Google pushes encryption on mail,1,1
273602,Google Chrome bags new data encryption extension,1,1
273603,Google to offer end-to-end email encryption to hide data from spying eyes,1,1
273605,Google reveals free tool for easily encrypting e-mails,1,1
273607,Google will now name and shame e-mail providers that don't support encryption,1,1
273608,Google Encrypted Gmail–The Official Announcement,1,1
273609,Google unveils end-to-end Chrome encryption,1,1
273610,Google offers mail encryption tool for paranoid Chrome users,1,1
273611,"Google, Facebook, Yahoo Automatically Encrypting All Emails",1,1
273612,Google Brings End-to-End Encryption to Email,1,1
273613,Google Now Offers End-to-End Encryption on Email,1,1
273615,Google analysis shows that volume of encrypted emails is increasing rapidly,1,1
273616,Google to secure e-mail with End-to-End encryption extension for Chrome,1,1
273617,Google to make it easier for Chrome users to encrypt their email End-to-End,1,1
273618,Google to bring End-to-End email encryption to Chrome,1,1
273619,"Google calls out for email encryption, 69% emails are easy to hack",1,1
273620,"Google, Facebook, Yahoo and others automatically encrypting all emails",1,1
273621,"Google, Facebook and others encrypting email amid rising spying fears",1,1
273622,Google Unveils Tool to Encrypt Email Messages,1,1
273625,Google launches Chrome extension End-to-End for sending and receiving  ...,1,1
273626,Volume of Encrypted Email Rising Amid Spying Fears: Google Report,1,1
273630,Google Renews Battle With the NSA by Open Sourcing Email Encryption Tool,1,1
273631,Google plans end-to-end encryption tool for additional email privacy,1,1
273632,Google offers End-To-End encryption with new alpha Chrome extension,1,1
273633,How Google's New “End-To-End” Email Privacy Push Will Protect You — Even  ...,1,1
273635,"Google: Lack of Email Encryption By Comcast, Verizon Make It Easy For  ...",1,1
273636,Google ups the ante on email encryption,1,1
273637,Google-released Chrome extension allows easy in-browser Webmail encryption,1,1
273638,Google's new Chrome add-on secures your email every step of the way,1,1
273640,Google to enable end-to-end encryption for user emails,1,1
273642,Encryption technology provides shield amid cyberspying fears: Google analysis,1,1
273644,Google Says 65% Of Outgoing Gmail Is Encrypted,1,1
273645,Google Plans To Launch An Easy-To-Use Chrome Plug-In For Email Encryption  ...,1,1
273646,"End to End from Google will offer encrypted exchanges, now looking for testers",1,1
273647,"Google, Inc. (GOOG) Updates on Security Features in Gmail",1,1
273648,Google begins detailing email encryption rates in its Transparency Report,1,1
273649,Google analysis concludes encryption technology is shielding a rapidly rising  ...,1,1
273650,"China State Media Demands 'Severe Punishment' for Google, Apple, US Tech  ...",1,1
273653,"Chinese media attack U.S. 'pawns,' aka Google, Yahoo et al.",1,1
273655,"China state media calls for 'severe punishment' for Google, Apple, other US tech  ...",1,1
273657,"China State Media Seeks Punishment Of Apple Inc., Google Inc For Spying",1,1
273658,"China state media calls for 'severe punishment' for Google, Apple, US tech firms",1,1
273659,"China state media calls for 'severe punishment' for Google, Apple, other U.S.  ...",1,1
273662,"Google, Apple trashed in Chinese state press",1,1
273663,"China's media calls for 'severe punishment' for Google, US tech firms",1,1
273664,"China state media wants Apple, Google to be severely punished for spying",1,1
273666,"China Wants To Punish Google, Apple, Facebook, And Microsoft For Spying",1,1
273667,"China state media wants 'US pawns' like Google, Apple punished",1,1
273670,"China State Media Calls for Severe Punishment for Google, Apple, US Tech Firms",1,1
273671,"Chinese Media Calls for 'Severe Punishment' for Google, Other US Tech Firms",1,1
273672,China's state media wants Apple and Google to be 'severely punished' for NSA  ...,1,1
273673,"Chinese Media Demands 'Severe Punishment' for Google, Apple, US Tech Firms",1,1
273676,"Chinese media calls for 'severe punishment' for Google, Apple, US tech firms",1,1
273677,"China state media calls for ''severe punishment'' for Google, Apple, U.S. tech firms",1,1
273678,"Chinese media rails against Google, Apple, US tech firms",1,1
273682,State media calls for 'severe punishment' for US tech firms including Google and  ...,1,1
273683,"China State Media Calls For 'Severe Punishment' For Google, Apple, US  ...",1,1
282797,Can Facebook Ever Match Google's Marketing Muscle?,0,0
282800,Google steps up Facebook duel for SMBs,0,0
283285,Video: The Daily Show Lampoons Google Glass On The Streets Of SF,0,0
283286,'The Daily Show' Nails Exactly What's Wrong With Google Glass,0,0
283287,'Daily Show' disses Google Glass and takes no prisoners in comedy sketch (Video),0,0
283288,"WATCH: ""The Daily Show"" Mocks Google Glass Users",0,0
283289,Behind The Scenes Of The Daily Show's Devastating Google Glass Segment,0,0
283290,Satirical 'Daily Show' report savages Google Glass users,0,0
283291,VIDEO: Daily Show Tackles Google Glass 'Discrimination',0,0
283292,Google Glass Explorer Ticketed In San Diego Featured On 'The Daily Show',0,0
283293,VIDEO: The Daily Show Mocks Real Google Glass Explorers Who've Suffered  ...,0,0
283294,Google Rolls Out XE 18.11 Software Update For Glass With Bug Fixes,0,0
283295,Google 'Glassholes' Tell 'Daily Show' They're Victims of 'Hate Crimes',0,0
283296,'The Daily Show' Examines Social Persecution of Google Glass,0,0
283298,'The Daily Show' tries on Google Glass with hilarious results,0,0
283299,Today The Daily Show Eviscerates: Google Glass Wearers,0,0
283300,The Daily Show reveals how the public really feels about Google Glass,0,0
283302,The Daily Show Perfectly Captures What We All Think About Google Glass,0,0
283303,Watch The Daily Show's Hilarious Takedown of Google Glass [Video],0,0
283304,'The Daily Show' Mocks Google Glass Explorers To Their Faces In A Hilariously  ...,0,0
283305,The Daily Show pokes fun at Google Glass,0,0
283306,Your Friday funny: The Daily Show eviscerates Google Glass wearers,0,0
283307,'Daily Show' mercilessly mocks Google Glass Explorers,0,0
283308,Your Friday funny: The Daily Show riffs on Google Glass wearers,0,0
283309,'The Daily Show' Gives Google Glass Some Serious Side Eye,0,0
283310,Watch 'The Daily Show' mock Google Glass enthusiast Sarah Slocum,0,0
283312,The Daily Show takes on Google Glass: 'Do you hear what you're saying?',0,0
283313,The Daily Show Hilariously Takes on Google Glass “Eye Douches”,0,0
283314,The Daily Show hilariously mocks Google Glass “discrimination”,0,0
283315,Watch The Daily Show absolutely rip Google Glass users apart,0,0
283317,The Daily Show skewers Google Glass,0,0
283319,'The Daily Show' tries on Google Glass with hilarious...,0,0
283320,'Daily Show' Cracks Google Glass Discrimination (Video),0,0
283321,Watch the Daily Show Mock Google Glass Users,0,0
283322,The Daily Show's Jason Jones Mercilessly Mocks Google Glass Users: VIDEO,0,0
283487,EHR Company Develops 'Wearable Health Record' Google Glass App,0,0
283488,Startup puts your health records onto Google Glass,0,0
283490,Google Glass moves into the hospital at Beth Israel,0,0
283491,Now Doctors Can Use Google Glass to Record Your Visits,0,0
283492,Google Glass wearable health record to be used by hospitals,0,0
283493,US startup launches 'first wearable health record' for Google Glass,0,0
283494,Google Glass gets “health record” app for doctors in US,0,0
283495,Tech firm creates 'wearable health record' app for Google Glass users,0,0
285816,Google can help you stay fit: report,0,0
285817,Google Fit: Another Try At Health Data?,0,0
285818,Google prepping Google Fit to improve your health,0,0
285819,Google Inc (GOOG) Might Enter Health Data Space with Google Fit,0,0
285820,Google And Apple Fight For Your Heart As Healthcare Defines The Latest  ...,0,0
285821,"Google To Launch Health Service like Samsung, Apple - Google Fit",0,0
285822,Report: Google wants to get into the health data game with 'Google Fit',0,0
285823,Google to release Android powered 'Google Fit' at Google I/O,0,0
285824,Google to Launch GoogleFit,0,0
285825,Google wants to win over the hearts of health buffs with Google Fit: Rumor,0,0
285826,Google confronts Apple's HealthKit and Samsung's S Health with Google Fit,0,0
285827,Google Play Fitness to be Announced at Google I/O?,0,0
285828,Google Fit May Compete With Apple HealthKit and Samsung S.A.M.I.,0,0
285829,Google to take on Apple HealthKit by unveiling Google Fit,0,0
285830,Google Fit coming to tackle Apple HealthKit and Samsung S Health?,0,0
285831,Google developing health data service: report,0,0
285832,Rumour: Google Fit Announcement At Google I/O,0,0
285833,Google Fit to take on Apple & Samsung health platforms?,0,0
285834,Google to launch Google Fit for health data for managing health information,0,0
285835,Google expected to launch health data service 'Google Fit',0,0
285836,Google reportedly set to launch a new product called 'Google Fit',0,0
285837,Google Fit Release Date Expected at June Conference,0,0
285838,Google Fit Android Health Data Collection Service Rumored To Come Soon,0,0
285839,Google vs Apple: 'Google Fit' Health Monitoring Service to Take on Apple HealthKit,0,0
285840,Google Fit health service announcement expected,0,0
285841,Google developing health data app 'Fit' to take on Apple,0,0
285842,Google working on health data service Google Fit: Report,0,0
285843,Survival of the Fit with “Google Health”,0,0
285844,Google Fit: Google developing health data service; likely to be announced later  ...,0,0
285845,Google prepare to launch fitness device,0,0
285846,Google might launch health service called 'Google Fit' at Google I/O,0,0
285847,Google developing a health app service,0,0
285848,Forbes: Google Prepping 'Google Fit' To Collect And Manage Fitness/Health Data,0,0
285849,Google to Challenge Apple's HealthKit With 'Google Fit',0,0
285852,Google 'Fit' Service Will Allow Users To Consolidate Health And Fitness  ...,0,0
285853,Google Fit: Big G's answer to Apple Healthkit and Samsung SAMI,0,0
285854,Android powered health platform 'Google Fit' coming at Google I/O,0,0
285855,Google Fit to take on Apple in the hi-tech fitness battle,0,0
285856,Report: Google to join fitness aggregator trend with Google Fit,0,0
285857,"Look Out, Apple: Google May Launch a Health-Data App",0,0
285858,Google may join health data-tracking party with Google Fit,0,0
285859,'Google Fit' health service coming: report,0,0
285860,Google to Follow Apple into Health Tracking: Report,0,0
285861,Google preparing to launch 'Google Fit' to collect your health tracking data from  ...,0,0
285862,Google Fit among Services to Be Launched at I/O 2014,0,0
285863,Google: Back in the health data game (reportedly),0,0
285864,Google Fit Could be the Company's Answer to Apple HealthKit,0,0
285865,Google to get in shape: Firm set to announce Google Fit platform next week in  ...,0,0
285866,"Report: Google to Take on Apple's ""HealthKit"" With the Launch of ""Google Fit""",0,0
285867,Rumor Mill: Google to launch Google Fit health tracking service,0,0
285868,Google Rumored to Launch Google Fit Health Data Service at I/O 2014,0,0
285870,Report: Google is Planning a Health-Tracking Service,0,0
285871,Google plans rival to Apple's HealthKit,0,0
285872,Google Fit Set To Take On Apple's New HealthKit,0,0
285873,"Google prepping health service Google Fit to rival Apple, Samsung",0,0
285874,Google Inc (NASDAQ:GOOGL) May Launch Google Fit Health Service,0,0
285875,Report: Google is planning a health service,0,0
285876,Google Fit expected to debut at I/O this month,0,0
285877,"Google Fit to curate steps, calories, heart rate, other biometric data",0,0
285878,Google Fit Health Agitator Could Launch Late June,0,0
285879,Google to launch Apple HealthKit competitor for Android at I/O conference - report,0,0
285880,Google to launch Apple HealthKit rival in June: Report,0,0
285881,Google to re-enter health market with Google Fit,0,0
285883,Report: Google set to launch 'Google Fit' health data platform,0,0
285885,Google to Take on Apple in Health and Fitness Tracking with 'Google Fit',0,0
285886,Google Fit to Challenge Apple and Samsung in Health-Tracking Arena,0,0
285887,Google Heats Up Fitness War With Impending “Google Fit” Platform,0,0
285888,Google Fit platform to debut at I/O 2014 conference to challenge Apple's HealthKit?,0,0
285889,Google Fit is Google's play to track health data for Android apps,0,0
285890,'Google Fit' rumored as upcoming Android health data collection service,0,0
285891,Track Your Fitness Data on Android With Google Fit?,0,0
